state_name,year,condition_status,counts,condition
Texas,2004,No,363316,pregnancy-associated_hypertension
Texas,2004,Unknown or Not Stated,3502,pregnancy-associated_hypertension
Texas,2005,Yes,17935,pregnancy-associated_hypertension
Texas,2005,No,367970,pregnancy-associated_hypertension
Texas,2005,Unknown or Not Stated,10,pregnancy-associated_hypertension
Texas,2006,Yes,18670,pregnancy-associated_hypertension
Texas,2006,No,380922,pregnancy-associated_hypertension
Texas,2006,Unknown or Not Stated,11,pregnancy-associated_hypertension
Utah,2003,Yes,2740,pregnancy-associated_hypertension
Utah,2003,No,47037,pregnancy-associated_hypertension
Utah,2003,Unknown or Not Stated,83,pregnancy-associated_hypertension
Utah,2004,Yes,2786,pregnancy-associated_hypertension
Utah,2004,No,47824,pregnancy-associated_hypertension
Utah,2004,Unknown or Not Stated,60,pregnancy-associated_hypertension
Utah,2005,Yes,3208,pregnancy-associated_hypertension
Utah,2005,No,48257,pregnancy-associated_hypertension
Utah,2005,Unknown or Not Stated,91,pregnancy-associated_hypertension
Utah,2006,Yes,3083,pregnancy-associated_hypertension
Utah,2006,No,50309,pregnancy-associated_hypertension
Utah,2006,Unknown or Not Stated,112,pregnancy-associated_hypertension
Vermont,2003,Yes,314,pregnancy-associated_hypertension
Vermont,2003,No,6273,pregnancy-associated_hypertension
Vermont,2004,Yes,303,pregnancy-associated_hypertension
Vermont,2004,No,6293,pregnancy-associated_hypertension
Vermont,2005,Yes,329,pregnancy-associated_hypertension
Vermont,2005,No,5959,pregnancy-associated_hypertension
Vermont,2006,Yes,337,pregnancy-associated_hypertension
Vermont,2006,No,6162,pregnancy-associated_hypertension
Vermont,2006,Unknown or Not Stated,12,pregnancy-associated_hypertension
Virginia,2003,Yes,4194,pregnancy-associated_hypertension
Virginia,2003,No,97056,pregnancy-associated_hypertension
Virginia,2004,Yes,4148,pregnancy-associated_hypertension
Virginia,2004,No,99782,pregnancy-associated_hypertension
Virginia,2005,Yes,4091,pregnancy-associated_hypertension
Virginia,2005,No,100460,pregnancy-associated_hypertension
Virginia,2006,Yes,3806,pregnancy-associated_hypertension
Virginia,2006,No,104005,pregnancy-associated_hypertension
Washington,2003,Yes,4256,pregnancy-associated_hypertension
Washington,2003,No,71866,pregnancy-associated_hypertension
Washington,2003,Unknown or Not Stated,4367,pregnancy-associated_hypertension
Washington,2004,Yes,4375,pregnancy-associated_hypertension
Washington,2004,No,74988,pregnancy-associated_hypertension
Washington,2004,Unknown or Not Stated,2384,pregnancy-associated_hypertension
Washington,2005,Yes,4346,pregnancy-associated_hypertension
Washington,2005,No,76486,pregnancy-associated_hypertension
Washington,2005,Unknown or Not Stated,1871,pregnancy-associated_hypertension
Washington,2006,Yes,4574,pregnancy-associated_hypertension
Washington,2006,No,80739,pregnancy-associated_hypertension
Washington,2006,Unknown or Not Stated,1563,pregnancy-associated_hypertension
West Virginia,2003,Yes,1205,pregnancy-associated_hypertension
West Virginia,2003,No,19678,pregnancy-associated_hypertension
West Virginia,2003,Unknown or Not Stated,52,pregnancy-associated_hypertension
West Virginia,2004,Yes,1281,pregnancy-associated_hypertension
West Virginia,2004,No,19576,pregnancy-associated_hypertension
West Virginia,2004,Unknown or Not Stated,23,pregnancy-associated_hypertension
West Virginia,2005,Yes,1258,pregnancy-associated_hypertension
West Virginia,2005,No,19547,pregnancy-associated_hypertension
West Virginia,2005,Unknown or Not Stated,31,pregnancy-associated_hypertension
West Virginia,2006,Yes,1101,pregnancy-associated_hypertension
West Virginia,2006,No,19800,pregnancy-associated_hypertension
West Virginia,2006,Unknown or Not Stated,30,pregnancy-associated_hypertension
Wisconsin,2003,Yes,3649,pregnancy-associated_hypertension
Wisconsin,2003,No,66359,pregnancy-associated_hypertension
Wisconsin,2003,Unknown or Not Stated,32,pregnancy-associated_hypertension
Wisconsin,2004,Yes,3532,pregnancy-associated_hypertension
Wisconsin,2004,No,66594,pregnancy-associated_hypertension
Wisconsin,2004,Unknown or Not Stated,20,pregnancy-associated_hypertension
Wisconsin,2005,Yes,3503,pregnancy-associated_hypertension
Wisconsin,2005,No,67452,pregnancy-associated_hypertension
Wisconsin,2005,Unknown or Not Stated,29,pregnancy-associated_hypertension
Wisconsin,2006,Yes,3536,pregnancy-associated_hypertension
Wisconsin,2006,No,68791,pregnancy-associated_hypertension
Wisconsin,2006,Unknown or Not Stated,13,pregnancy-associated_hypertension
Wyoming,2003,Yes,298,pregnancy-associated_hypertension
Wyoming,2003,No,6401,pregnancy-associated_hypertension
Wyoming,2004,Yes,298,pregnancy-associated_hypertension
Wyoming,2004,No,6509,pregnancy-associated_hypertension
Wyoming,2005,Yes,296,pregnancy-associated_hypertension
Wyoming,2005,No,6940,pregnancy-associated_hypertension
Wyoming,2006,Yes,344,pregnancy-associated_hypertension
Wyoming,2006,No,7327,pregnancy-associated_hypertension
Alabama,2003,Yes,771,hydramnios_oligohydramnios
Alabama,2003,No,58758,hydramnios_oligohydramnios
Alabama,2003,Unknown or Not Stated,23,hydramnios_oligohydramnios
Alabama,2004,Yes,685,hydramnios_oligohydramnios
Alabama,2004,No,58492,hydramnios_oligohydramnios
Alabama,2004,Unknown or Not Stated,333,hydramnios_oligohydramnios
Alabama,2005,Yes,639,hydramnios_oligohydramnios
Alabama,2005,No,59364,hydramnios_oligohydramnios
Alabama,2005,Unknown or Not Stated,450,hydramnios_oligohydramnios
Alabama,2006,Yes,659,hydramnios_oligohydramnios
Alabama,2006,No,62115,hydramnios_oligohydramnios
Alabama,2006,Unknown or Not Stated,458,hydramnios_oligohydramnios
Alaska,2003,Yes,186,hydramnios_oligohydramnios
Alaska,2003,No,9042,hydramnios_oligohydramnios
Alaska,2003,Unknown or Not Stated,858,hydramnios_oligohydramnios
Alaska,2004,Yes,204,hydramnios_oligohydramnios
Alaska,2004,No,9108,hydramnios_oligohydramnios
Alaska,2004,Unknown or Not Stated,1026,hydramnios_oligohydramnios
Alaska,2005,Yes,176,hydramnios_oligohydramnios
Alaska,2005,No,10081,hydramnios_oligohydramnios
Alaska,2005,Unknown or Not Stated,202,hydramnios_oligohydramnios
Alaska,2006,Yes,165,hydramnios_oligohydramnios
Alaska,2006,No,10603,hydramnios_oligohydramnios
Alaska,2006,Unknown or Not Stated,228,hydramnios_oligohydramnios
Arizona,2003,Yes,527,hydramnios_oligohydramnios
Arizona,2003,No,90431,hydramnios_oligohydramnios
Arizona,2004,Yes,578,hydramnios_oligohydramnios
Arizona,2004,No,93064,hydramnios_oligohydramnios
Arizona,2004,Unknown or Not Stated,21,hydramnios_oligohydramnios
Arizona,2005,Yes,713,hydramnios_oligohydramnios
Arizona,2005,No,95425,hydramnios_oligohydramnios
Arizona,2005,Unknown or Not Stated,61,hydramnios_oligohydramnios
Arizona,2006,Yes,824,hydramnios_oligohydramnios
Arizona,2006,No,101450,hydramnios_oligohydramnios
Arizona,2006,Unknown or Not Stated,155,hydramnios_oligohydramnios
Arkansas,2003,Yes,362,hydramnios_oligohydramnios
Arkansas,2003,No,37396,hydramnios_oligohydramnios
Arkansas,2003,Unknown or Not Stated,26,hydramnios_oligohydramnios
Arkansas,2004,Yes,313,hydramnios_oligohydramnios
Arkansas,2004,No,37753,hydramnios_oligohydramnios
Arkansas,2004,Unknown or Not Stated,507,hydramnios_oligohydramnios
Arkansas,2005,Yes,266,hydramnios_oligohydramnios
Arkansas,2005,No,37301,hydramnios_oligohydramnios
Arkansas,2005,Unknown or Not Stated,1641,hydramnios_oligohydramnios
Arkansas,2006,Yes,247,hydramnios_oligohydramnios
Arkansas,2006,No,38992,hydramnios_oligohydramnios
Arkansas,2006,Unknown or Not Stated,1722,hydramnios_oligohydramnios
California,2003,Yes,2838,hydramnios_oligohydramnios
California,2003,No,538080,hydramnios_oligohydramnios
California,2003,Unknown or Not Stated,79,hydramnios_oligohydramnios
California,2004,Yes,3158,hydramnios_oligohydramnios
California,2004,No,541524,hydramnios_oligohydramnios
California,2004,Unknown or Not Stated,161,hydramnios_oligohydramnios
California,2005,Yes,3744,hydramnios_oligohydramnios
California,2005,No,544918,hydramnios_oligohydramnios
California,2005,Unknown or Not Stated,220,hydramnios_oligohydramnios
California,2006,Not Reported,562440,hydramnios_oligohydramnios
Colorado,2003,Yes,937,hydramnios_oligohydramnios
Colorado,2003,No,68391,hydramnios_oligohydramnios
Colorado,2003,Unknown or Not Stated,11,hydramnios_oligohydramnios
Colorado,2004,Yes,1023,hydramnios_oligohydramnios
Colorado,2004,No,67466,hydramnios_oligohydramnios
Colorado,2004,Unknown or Not Stated,14,hydramnios_oligohydramnios
Colorado,2005,Yes,879,hydramnios_oligohydramnios
Colorado,2005,No,67999,hydramnios_oligohydramnios
Colorado,2005,Unknown or Not Stated,66,hydramnios_oligohydramnios
Colorado,2006,Yes,935,hydramnios_oligohydramnios
Colorado,2006,No,69684,hydramnios_oligohydramnios
Colorado,2006,Unknown or Not Stated,132,hydramnios_oligohydramnios
Connecticut,2003,Yes,635,hydramnios_oligohydramnios
Connecticut,2003,No,42165,hydramnios_oligohydramnios
Connecticut,2003,Unknown or Not Stated,73,hydramnios_oligohydramnios
Connecticut,2004,Yes,689,hydramnios_oligohydramnios
Connecticut,2004,No,41090,hydramnios_oligohydramnios
Connecticut,2004,Unknown or Not Stated,316,hydramnios_oligohydramnios
Connecticut,2005,Yes,659,hydramnios_oligohydramnios
Connecticut,2005,No,40721,hydramnios_oligohydramnios
Connecticut,2005,Unknown or Not Stated,338,hydramnios_oligohydramnios
Connecticut,2006,Yes,638,hydramnios_oligohydramnios
Connecticut,2006,No,40847,hydramnios_oligohydramnios
Connecticut,2006,Unknown or Not Stated,335,hydramnios_oligohydramnios
Delaware,2003,Yes,247,hydramnios_oligohydramnios
Delaware,2003,No,10808,hydramnios_oligohydramnios
Delaware,2003,Unknown or Not Stated,274,hydramnios_oligohydramnios
Delaware,2004,Yes,188,hydramnios_oligohydramnios
Delaware,2004,No,10900,hydramnios_oligohydramnios
Delaware,2004,Unknown or Not Stated,281,hydramnios_oligohydramnios
Delaware,2005,Yes,177,hydramnios_oligohydramnios
Delaware,2005,No,11151,hydramnios_oligohydramnios
Delaware,2005,Unknown or Not Stated,315,hydramnios_oligohydramnios
Delaware,2006,Not Reported,11989,hydramnios_oligohydramnios
District of Columbia,2003,Yes,62,hydramnios_oligohydramnios
District of Columbia,2003,No,7553,hydramnios_oligohydramnios
District of Columbia,2004,Yes,89,hydramnios_oligohydramnios
District of Columbia,2004,No,7837,hydramnios_oligohydramnios
District of Columbia,2005,Yes,204,hydramnios_oligohydramnios
District of Columbia,2005,No,7756,hydramnios_oligohydramnios
District of Columbia,2005,Unknown or Not Stated,11,hydramnios_oligohydramnios
District of Columbia,2006,Yes,101,hydramnios_oligohydramnios
District of Columbia,2006,No,8418,hydramnios_oligohydramnios
Florida,2003,Yes,2192,hydramnios_oligohydramnios
Florida,2003,No,210011,hydramnios_oligohydramnios
Florida,2003,Unknown or Not Stated,47,hydramnios_oligohydramnios
Florida,2004,Not Reported,218053,hydramnios_oligohydramnios
Florida,2005,Not Reported,226240,hydramnios_oligohydramnios
Florida,2006,Not Reported,236802,hydramnios_oligohydramnios
Georgia,2003,Yes,1469,hydramnios_oligohydramnios
Georgia,2003,No,133923,hydramnios_oligohydramnios
Georgia,2003,Unknown or Not Stated,587,hydramnios_oligohydramnios
Georgia,2004,Yes,1417,hydramnios_oligohydramnios
Georgia,2004,No,135260,hydramnios_oligohydramnios
Georgia,2004,Unknown or Not Stated,2172,hydramnios_oligohydramnios
Georgia,2005,Yes,1323,hydramnios_oligohydramnios
Georgia,2005,No,138588,hydramnios_oligohydramnios
Georgia,2005,Unknown or Not Stated,2289,hydramnios_oligohydramnios
Georgia,2006,Yes,1224,hydramnios_oligohydramnios
Georgia,2006,No,144220,hydramnios_oligohydramnios
Georgia,2006,Unknown or Not Stated,3189,hydramnios_oligohydramnios
Hawaii,2003,Yes,375,hydramnios_oligohydramnios
Hawaii,2003,No,17723,hydramnios_oligohydramnios
Hawaii,2004,Yes,378,hydramnios_oligohydramnios
Hawaii,2004,No,17895,hydramnios_oligohydramnios
Hawaii,2005,Yes,334,hydramnios_oligohydramnios
Hawaii,2005,No,17579,hydramnios_oligohydramnios
Hawaii,2005,Unknown or Not Stated,11,hydramnios_oligohydramnios
Hawaii,2006,Yes,283,hydramnios_oligohydramnios
Hawaii,2006,No,18667,hydramnios_oligohydramnios
Hawaii,2006,Unknown or Not Stated,32,hydramnios_oligohydramnios
Idaho,2003,Yes,233,hydramnios_oligohydramnios
Idaho,2003,No,21114,hydramnios_oligohydramnios
Idaho,2003,Unknown or Not Stated,453,hydramnios_oligohydramnios
Idaho,2004,Not Reported,22532,hydramnios_oligohydramnios
Idaho,2005,Not Reported,23062,hydramnios_oligohydramnios
Idaho,2006,Not Reported,24184,hydramnios_oligohydramnios
Illinois,2003,Yes,2210,hydramnios_oligohydramnios
Illinois,2003,No,180232,hydramnios_oligohydramnios
Illinois,2003,Unknown or Not Stated,53,hydramnios_oligohydramnios
Illinois,2004,Yes,2500,hydramnios_oligohydramnios
Illinois,2004,No,178068,hydramnios_oligohydramnios
Illinois,2004,Unknown or Not Stated,210,hydramnios_oligohydramnios
Illinois,2005,Yes,2447,hydramnios_oligohydramnios
Illinois,2005,No,176301,hydramnios_oligohydramnios
Illinois,2005,Unknown or Not Stated,272,hydramnios_oligohydramnios
Illinois,2006,Yes,2649,hydramnios_oligohydramnios
Illinois,2006,No,177660,hydramnios_oligohydramnios
Illinois,2006,Unknown or Not Stated,263,hydramnios_oligohydramnios
Indiana,2003,Yes,1078,hydramnios_oligohydramnios
Indiana,2003,No,85332,hydramnios_oligohydramnios
Indiana,2003,Unknown or Not Stated,24,hydramnios_oligohydramnios
Indiana,2004,Yes,1137,hydramnios_oligohydramnios
Indiana,2004,No,85152,hydramnios_oligohydramnios
Indiana,2004,Unknown or Not Stated,853,hydramnios_oligohydramnios
Indiana,2005,Yes,1148,hydramnios_oligohydramnios
Indiana,2005,No,85173,hydramnios_oligohydramnios
Indiana,2005,Unknown or Not Stated,872,hydramnios_oligohydramnios
Indiana,2006,Yes,982,hydramnios_oligohydramnios
Indiana,2006,No,86052,hydramnios_oligohydramnios
Indiana,2006,Unknown or Not Stated,1597,hydramnios_oligohydramnios
Iowa,2003,Yes,505,hydramnios_oligohydramnios
Iowa,2003,No,37651,hydramnios_oligohydramnios
Iowa,2003,Unknown or Not Stated,18,hydramnios_oligohydramnios
Iowa,2004,Yes,566,hydramnios_oligohydramnios
Iowa,2004,No,37851,hydramnios_oligohydramnios
Iowa,2004,Unknown or Not Stated,21,hydramnios_oligohydramnios
Iowa,2005,Yes,510,hydramnios_oligohydramnios
Iowa,2005,No,37776,hydramnios_oligohydramnios
Iowa,2005,Unknown or Not Stated,1025,hydramnios_oligohydramnios
Iowa,2006,Yes,534,hydramnios_oligohydramnios
Iowa,2006,No,38782,hydramnios_oligohydramnios
Iowa,2006,Unknown or Not Stated,1291,hydramnios_oligohydramnios
Kansas,2003,Yes,467,hydramnios_oligohydramnios
Kansas,2003,No,38998,hydramnios_oligohydramnios
Kansas,2003,Unknown or Not Stated,11,hydramnios_oligohydramnios
Kansas,2004,Yes,426,hydramnios_oligohydramnios
Kansas,2004,No,39213,hydramnios_oligohydramnios
Kansas,2004,Unknown or Not Stated,30,hydramnios_oligohydramnios
Kansas,2005,Not Reported,39888,hydramnios_oligohydramnios
Kansas,2006,Not Reported,40968,hydramnios_oligohydramnios
Kentucky,2003,Yes,655,hydramnios_oligohydramnios
Kentucky,2003,No,53204,hydramnios_oligohydramnios
Kentucky,2003,Unknown or Not Stated,1377,hydramnios_oligohydramnios
Kentucky,2004,Not Reported,55720,hydramnios_oligohydramnios
Kentucky,2005,Not Reported,56444,hydramnios_oligohydramnios
Kentucky,2006,Not Reported,58250,hydramnios_oligohydramnios
Louisiana,2003,Yes,638,hydramnios_oligohydramnios
Louisiana,2003,No,64300,hydramnios_oligohydramnios
Louisiana,2003,Unknown or Not Stated,102,hydramnios_oligohydramnios
Louisiana,2004,Yes,508,hydramnios_oligohydramnios
Louisiana,2004,No,64763,hydramnios_oligohydramnios
Louisiana,2004,Unknown or Not Stated,98,hydramnios_oligohydramnios
Louisiana,2005,Yes,747,hydramnios_oligohydramnios
Louisiana,2005,No,59576,hydramnios_oligohydramnios
Louisiana,2005,Unknown or Not Stated,614,hydramnios_oligohydramnios
Louisiana,2006,Yes,724,hydramnios_oligohydramnios
Louisiana,2006,No,62436,hydramnios_oligohydramnios
Louisiana,2006,Unknown or Not Stated,216,hydramnios_oligohydramnios
Maine,2003,Yes,289,hydramnios_oligohydramnios
Maine,2003,No,13551,hydramnios_oligohydramnios
Maine,2003,Unknown or Not Stated,15,hydramnios_oligohydramnios
Maine,2004,Yes,309,hydramnios_oligohydramnios
Maine,2004,No,13475,hydramnios_oligohydramnios
Maine,2004,Unknown or Not Stated,160,hydramnios_oligohydramnios
Maine,2005,Yes,322,hydramnios_oligohydramnios
Maine,2005,No,13475,hydramnios_oligohydramnios
Maine,2005,Unknown or Not Stated,315,hydramnios_oligohydramnios
Maine,2006,Yes,348,hydramnios_oligohydramnios
Maine,2006,No,13483,hydramnios_oligohydramnios
Maine,2006,Unknown or Not Stated,320,hydramnios_oligohydramnios
Maryland,2003,Yes,1216,hydramnios_oligohydramnios
Maryland,2003,No,73510,hydramnios_oligohydramnios
