"""Notes""","""State of Residence""","""State of Residence Code""","""OE Gestational Age Recode 10""","""OE Gestational Age Recode 10 Code""","""Year""","""Year Code""","Births"
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2016""","""2016""",2254
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2017""","""2017""",2028
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2018""","""2018""",1831
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2019""","""2019""",1392
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2020""","""2020""",1257
NA,"""Kentucky""","""21""","""41 weeks""","""08""","""2021""","""2021""",1235
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2016""","""2016""",129
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2017""","""2017""",141
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2018""","""2018""",119
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2019""","""2019""",107
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2020""","""2020""",117
NA,"""Kentucky""","""21""","""42 weeks or more""","""09""","""2021""","""2021""",108
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2016""","""2016""",19
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2017""","""2017""",19
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2018""","""2018""",21
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2019""","""2019""",20
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2020""","""2020""",25
NA,"""Kentucky""","""21""","""Unknown or Not Stated""","""10""","""2021""","""2021""",21
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2016""","""2016""",37
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2017""","""2017""",22
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2018""","""2018""",38
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2019""","""2019""",31
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2020""","""2020""",34
NA,"""Louisiana""","""22""","""Under 20 weeks""","""01""","""2021""","""2021""",23
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2016""","""2016""",527
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2017""","""2017""",526
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2018""","""2018""",518
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2019""","""2019""",549
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2020""","""2020""",504
NA,"""Louisiana""","""22""","""20 - 27 weeks""","""02""","""2021""","""2021""",507
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2016""","""2016""",806
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2017""","""2017""",732
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2018""","""2018""",737
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2019""","""2019""",646
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2020""","""2020""",629
NA,"""Louisiana""","""22""","""28 - 31 weeks""","""03""","""2021""","""2021""",714
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2016""","""2016""",3479
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2017""","""2017""",3422
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2018""","""2018""",3424
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2019""","""2019""",3372
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2020""","""2020""",3297
NA,"""Louisiana""","""22""","""32 - 35 weeks""","""04""","""2021""","""2021""",3385
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2016""","""2016""",3133
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2017""","""2017""",3023
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2018""","""2018""",3026
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2019""","""2019""",3128
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2020""","""2020""",2922
NA,"""Louisiana""","""22""","""36 weeks""","""05""","""2021""","""2021""",3133
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2016""","""2016""",44201
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2017""","""2017""",43295
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2018""","""2018""",42462
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2019""","""2019""",42594
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2020""","""2020""",41964
NA,"""Louisiana""","""22""","""37 - 39 weeks""","""06""","""2021""","""2021""",41874
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2016""","""2016""",9281
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2017""","""2017""",8514
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2018""","""2018""",7979
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2019""","""2019""",7389
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2020""","""2020""",6977
NA,"""Louisiana""","""22""","""40 weeks""","""07""","""2021""","""2021""",6730
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2016""","""2016""",1620
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2017""","""2017""",1417
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2018""","""2018""",1356
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2019""","""2019""",1152
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2020""","""2020""",929
NA,"""Louisiana""","""22""","""41 weeks""","""08""","""2021""","""2021""",998
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2016""","""2016""",69
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2017""","""2017""",49
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2018""","""2018""",47
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2019""","""2019""",48
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2020""","""2020""",39
NA,"""Louisiana""","""22""","""42 weeks or more""","""09""","""2021""","""2021""",40
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2016""","""2016""",25
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2017""","""2017""",18
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2018""","""2018""",28
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2019""","""2019""",32
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2020""","""2020""",33
NA,"""Louisiana""","""22""","""Unknown or Not Stated""","""10""","""2021""","""2021""",33
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2016""","""2016""",62
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2017""","""2017""",60
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2018""","""2018""",57
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2019""","""2019""",56
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2020""","""2020""",63
NA,"""Maine""","""23""","""20 - 27 weeks""","""02""","""2021""","""2021""",56
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2016""","""2016""",98
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2017""","""2017""",100
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2018""","""2018""",79
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2019""","""2019""",101
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2020""","""2020""",76
NA,"""Maine""","""23""","""28 - 31 weeks""","""03""","""2021""","""2021""",114
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2016""","""2016""",509
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2017""","""2017""",464
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2018""","""2018""",507
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2019""","""2019""",460
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2020""","""2020""",444
NA,"""Maine""","""23""","""32 - 35 weeks""","""04""","""2021""","""2021""",503
NA,"""Maine""","""23""","""36 weeks""","""05""","""2016""","""2016""",417
NA,"""Maine""","""23""","""36 weeks""","""05""","""2017""","""2017""",438
NA,"""Maine""","""23""","""36 weeks""","""05""","""2018""","""2018""",407
NA,"""Maine""","""23""","""36 weeks""","""05""","""2019""","""2019""",438
NA,"""Maine""","""23""","""36 weeks""","""05""","""2020""","""2020""",445
NA,"""Maine""","""23""","""36 weeks""","""05""","""2021""","""2021""",446
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2016""","""2016""",7174
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2017""","""2017""",7023
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2018""","""2018""",7213
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2019""","""2019""",7236
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2020""","""2020""",7235
NA,"""Maine""","""23""","""37 - 39 weeks""","""06""","""2021""","""2021""",7721
NA,"""Maine""","""23""","""40 weeks""","""07""","""2016""","""2016""",2982
NA,"""Maine""","""23""","""40 weeks""","""07""","""2017""","""2017""",2814
NA,"""Maine""","""23""","""40 weeks""","""07""","""2018""","""2018""",2749
NA,"""Maine""","""23""","""40 weeks""","""07""","""2019""","""2019""",2386
NA,"""Maine""","""23""","""40 weeks""","""07""","""2020""","""2020""",2265
NA,"""Maine""","""23""","""40 weeks""","""07""","""2021""","""2021""",2205
NA,"""Maine""","""23""","""41 weeks""","""08""","""2016""","""2016""",1321
NA,"""Maine""","""23""","""41 weeks""","""08""","""2017""","""2017""",1264
NA,"""Maine""","""23""","""41 weeks""","""08""","""2018""","""2018""",1199
NA,"""Maine""","""23""","""41 weeks""","""08""","""2019""","""2019""",1016
NA,"""Maine""","""23""","""41 weeks""","""08""","""2020""","""2020""",929
NA,"""Maine""","""23""","""41 weeks""","""08""","""2021""","""2021""",873
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2016""","""2016""",135
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2017""","""2017""",125
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2018""","""2018""",92
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2019""","""2019""",71
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2020""","""2020""",64
NA,"""Maine""","""23""","""42 weeks or more""","""09""","""2021""","""2021""",75
NA,"""Maine""","""23""","""Unknown or Not Stated""","""10""","""2020""","""2020""",10
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2016""","""2016""",45
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2017""","""2017""",50
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2018""","""2018""",38
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2019""","""2019""",33
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2020""","""2020""",32
NA,"""Maryland""","""24""","""Under 20 weeks""","""01""","""2021""","""2021""",31
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2016""","""2016""",550
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2017""","""2017""",581
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2018""","""2018""",549
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2019""","""2019""",488
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2020""","""2020""",507
NA,"""Maryland""","""24""","""20 - 27 weeks""","""02""","""2021""","""2021""",445
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2016""","""2016""",751
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2017""","""2017""",767
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2018""","""2018""",721
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2019""","""2019""",704
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2020""","""2020""",611
NA,"""Maryland""","""24""","""28 - 31 weeks""","""03""","""2021""","""2021""",682
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2016""","""2016""",3167
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2017""","""2017""",3213
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2018""","""2018""",3194
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2019""","""2019""",3193
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2020""","""2020""",3027
NA,"""Maryland""","""24""","""32 - 35 weeks""","""04""","""2021""","""2021""",3281
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2016""","""2016""",2895
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2017""","""2017""",2880
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2018""","""2018""",2729
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2019""","""2019""",2793
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2020""","""2020""",2764
NA,"""Maryland""","""24""","""36 weeks""","""05""","""2021""","""2021""",2857
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2016""","""2016""",44322
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2017""","""2017""",43661
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2018""","""2018""",43627
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2019""","""2019""",44232
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2020""","""2020""",43470
NA,"""Maryland""","""24""","""37 - 39 weeks""","""06""","""2021""","""2021""",43801
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2016""","""2016""",15889
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2017""","""2017""",14924
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2018""","""2018""",14888
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2019""","""2019""",14044
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2020""","""2020""",13616
NA,"""Maryland""","""24""","""40 weeks""","""07""","""2021""","""2021""",13139
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2016""","""2016""",5289
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2017""","""2017""",5335
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2018""","""2018""",5128
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2019""","""2019""",4483
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2020""","""2020""",4349
NA,"""Maryland""","""24""","""41 weeks""","""08""","""2021""","""2021""",3856
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2016""","""2016""",180
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2017""","""2017""",181
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2018""","""2018""",160
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2019""","""2019""",160
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2020""","""2020""",148
NA,"""Maryland""","""24""","""42 weeks or more""","""09""","""2021""","""2021""",150
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2016""","""2016""",48
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2017""","""2017""",49
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2018""","""2018""",46
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2019""","""2019""",48
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2020""","""2020""",30
NA,"""Maryland""","""24""","""Unknown or Not Stated""","""10""","""2021""","""2021""",43
NA,"""Massachusetts""","""25""","""Under 20 weeks""","""01""","""2016""","""2016""",18
NA,"""Massachusetts""","""25""","""Under 20 weeks""","""01""","""2018""","""2018""",13
NA,"""Massachusetts""","""25""","""Under 20 weeks""","""01""","""2019""","""2019""",18
NA,"""Massachusetts""","""25""","""Under 20 weeks""","""01""","""2020""","""2020""",18
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2016""","""2016""",391
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2017""","""2017""",330
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2018""","""2018""",356
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2019""","""2019""",346
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2020""","""2020""",284
NA,"""Massachusetts""","""25""","""20 - 27 weeks""","""02""","""2021""","""2021""",322
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2016""","""2016""",513
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2017""","""2017""",547
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2018""","""2018""",552
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2019""","""2019""",557
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2020""","""2020""",493
NA,"""Massachusetts""","""25""","""28 - 31 weeks""","""03""","""2021""","""2021""",505
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2016""","""2016""",2753
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2017""","""2017""",2763
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2018""","""2018""",2837
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2019""","""2019""",2770
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2020""","""2020""",2666
NA,"""Massachusetts""","""25""","""32 - 35 weeks""","""04""","""2021""","""2021""",2879
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2016""","""2016""",2493
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2017""","""2017""",2623
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2018""","""2018""",2414
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2019""","""2019""",2505
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2020""","""2020""",2350
NA,"""Massachusetts""","""25""","""36 weeks""","""05""","""2021""","""2021""",2461
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2016""","""2016""",39933
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2017""","""2017""",40199
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2018""","""2018""",39861
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2019""","""2019""",41408
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2020""","""2020""",40098
NA,"""Massachusetts""","""25""","""37 - 39 weeks""","""06""","""2021""","""2021""",42629
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2016""","""2016""",17160
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2017""","""2017""",16554
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2018""","""2018""",16009
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2019""","""2019""",15181
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2020""","""2020""",14492
NA,"""Massachusetts""","""25""","""40 weeks""","""07""","""2021""","""2021""",14494
